client_id,first_name,last_name,date_of_birth,gender,country,region,satisfaction_score,loan_applied,age,region_encoded,country_encoded,client_type_Company,client_type_Individual,purpose_Home,purpose_Investment,channel_Agency,channel_Client,channel_Website,age_standard_scaled,satisfaction_standard_scaled,age_minmax_scaled,satisfaction_minmax_scaled,kmeans_cluster,hierarchical_cluster
C1561,Jeffrey,Green,4/28/1964,MALE,Mexico,Nuevo Leon,5,No,62,33,6,0,1,0,1,1,0,0,0.3692007703118405,1.3946984022903213,0.5285714285714285,1.0,1,1
C1562,Maria,Morris,07-05-1987,FEMALE,USA,California,4,No,38,8,9,0,1,1,0,0,1,0,-1.0142213198496226,0.6870888628228828,0.1857142857142856,0.75,1,1
C1563,Susan,Baker,6/18/1987,FEMALE,USA,Utah,5,No,39,48,9,0,1,1,0,0,0,1,-0.9565787327595616,1.3946984022903213,0.2,1.0,1,1
C1564,Jason,Wood,11-06-1964,MALE,USA,Washington,5,No,61,53,9,0,1,0,1,0,0,1,0.3115581832217796,1.3946984022903213,0.5142857142857142,1.0,1,1
C1565,Kenneth,Bennett,08-08-1980,MALE,Mexico,Jalisco,4,No,45,19,6,0,1,1,0,1,0,0,-0.610723210219196,0.6870888628228828,0.2857142857142856,0.75,1,1
C1566,Anthony,Wilson,01-01-1995,MALE,USA,California,3,No,31,8,9,0,1,1,0,0,0,1,-1.4177194294800497,-0.0205206766445556,0.0857142857142856,0.5,1,1
C1567,Frank,Wilson,10-11-1977,MALE,USA,Georgia,4,No,48,15,9,0,1,1,0,0,1,0,-0.437795448949013,0.6870888628228828,0.3285714285714285,0.75,1,1
C1568,Betty,Owens,03-06-1990,FEMALE,USA,California,5,No,36,8,9,0,1,1,0,0,0,1,-1.1295064940297446,1.3946984022903213,0.157142857142857,1.0,1,1
C1569,Pamela,Turner,11-05-1993,FEMALE,USA,California,1,Yes,32,8,9,0,1,0,1,0,0,1,-1.3600768423899885,-1.435739755579433,0.0999999999999999,0.0,2,0
C1570,Amanda,Williams,12/27/1963,FEMALE,USA,Ohio,5,No,62,35,9,0,1,1,0,0,0,1,0.3692007703118405,1.3946984022903213,0.5285714285714285,1.0,1,1
C1571,Ethan,Morales,06-03-1978,MALE,USA,California,2,No,48,8,9,0,1,1,0,0,0,1,-0.437795448949013,-0.7281302161119941,0.3285714285714285,0.25,2,0
C1572,Donald,Baker,06-10-1960,MALE,Australia,Queensland,3,No,66,41,0,0,1,1,0,1,0,0,0.5997711186720844,-0.0205206766445556,0.5857142857142856,0.5,0,2
C1573,Amanda,Richardson,05-07-1946,FEMALE,USA,California,1,No,80,8,9,0,1,1,0,0,0,1,1.406767337932938,-1.435739755579433,0.7857142857142856,0.0,0,0
C1574,Gary,Morris,8/14/1984,MALE,USA,California,4,No,41,8,9,0,1,1,0,0,0,1,-0.8412935585794398,0.6870888628228828,0.2285714285714286,0.75,1,1
C1575,Paul,Freeman,12/19/2000,MALE,USA,California,2,No,25,8,9,0,1,1,0,0,0,1,-1.7635749520204154,-0.7281302161119941,0.0,0.25,2,0
C1576,Heather,Cook,9/28/1977,FEMALE,USA,Nevada,3,Yes,48,25,9,0,1,0,1,0,0,1,-0.437795448949013,-0.0205206766445556,0.3285714285714285,0.5,1,1
C1577,Ethan,Edwards,2/15/1983,MALE,Germany,Bavaria,3,No,43,3,5,0,1,1,0,0,0,1,-0.7260083843993178,-0.0205206766445556,0.257142857142857,0.5,1,1
C1578,Mark,Turner,03-12-1996,MALE,USA,California,2,No,30,8,9,0,1,0,1,0,0,1,-1.4753620165701105,-0.7281302161119941,0.0714285714285714,0.25,2,0
C1579,Robert,Bell,10-03-1945,MALE,USA,Arizona,4,No,80,1,9,0,1,0,1,0,0,1,1.406767337932938,0.6870888628228828,0.7857142857142856,0.75,0,2
C1580,Jordan,Martin,12-05-1997,MALE,USA,Georgia,1,Yes,28,15,9,0,1,0,1,0,0,1,-1.5906471907502324,-1.435739755579433,0.0428571428571428,0.0,2,0
C1581,James,Reyes,11-08-1950,MALE,USA,California,1,No,75,8,9,0,1,0,1,0,0,1,1.1185544024826333,-1.435739755579433,0.7142857142857142,0.0,0,0
C1582,Harold,Baker,8/20/1955,MALE,France,Ile-de-France,4,Yes,70,18,4,0,1,1,0,0,1,0,0.8303414670323284,0.6870888628228828,0.6428571428571428,0.75,0,2
C1583,Peter,Scott,01-03-1968,MALE,USA,California,2,No,58,8,9,0,1,1,0,1,0,0,0.1386304219515967,-0.7281302161119941,0.4714285714285713,0.25,2,0
C1584,Nexus,Co,08-12-1985,MALE,France,Brittany,1,Yes,40,6,4,1,0,0,1,0,0,1,-0.8989361456695008,-1.435739755579433,0.2142857142857142,0.0,2,0
C1585,Kevin,Watson,10-10-1960,MALE,Canada,Ontario,5,No,65,36,2,0,1,1,0,0,0,1,0.5421285315820235,1.3946984022903213,0.5714285714285714,1.0,1,1
C1586,Carolyn,Roberts,1/21/1967,FEMALE,Germany,Berlin,3,No,59,4,5,0,1,1,0,0,0,1,0.1962730090416576,-0.0205206766445556,0.4857142857142857,0.5,0,1
C1587,Carl,Cooper,12-02-1943,MALE,Canada,Quebec,4,Yes,82,40,2,0,1,0,1,1,0,0,1.52205251211306,0.6870888628228828,0.8142857142857143,0.75,0,2
C1588,Patricia,Thomas,10/25/1980,FEMALE,USA,Utah,5,No,45,48,9,0,1,0,1,0,0,1,-0.610723210219196,1.3946984022903213,0.2857142857142856,1.0,1,1
C1589,Christina,Ward,08-12-1953,FEMALE,USA,California,4,No,72,8,9,0,1,0,1,1,0,0,0.9456266412124504,0.6870888628228828,0.6714285714285713,0.75,0,2
C1590,Elara,Co,6/19/1979,FEMALE,USA,Oregon,1,No,47,37,9,1,0,1,0,0,0,1,-0.495438036039074,-1.435739755579433,0.3142857142857142,0.0,2,0
C1591,Christine,Brooks,8/15/1971,FEMALE,USA,California,4,No,54,8,9,0,1,0,1,0,0,1,-0.0919399264086471,0.6870888628228828,0.4142857142857142,0.75,1,1
C1592,Heather,Allen,06-01-1975,FEMALE,USA,Texas,2,Yes,51,47,9,0,1,0,1,1,0,0,-0.26486768767883,-0.7281302161119941,0.3714285714285714,0.25,2,0
C1593,Anthony,Williams,08-05-1975,MALE,USA,California,1,No,50,8,9,0,1,1,0,0,0,1,-0.322510274768891,-1.435739755579433,0.3571428571428571,0.0,2,0
C1594,Kathleen,Green,10/24/1969,FEMALE,USA,Colorado,2,No,56,11,9,0,1,1,0,1,0,0,0.0233452477714747,-0.7281302161119941,0.4428571428571428,0.25,2,0
C1595,Charles,Reed,8/20/1955,MALE,USA,California,5,No,70,8,9,0,1,1,0,0,0,1,0.8303414670323284,1.3946984022903213,0.6428571428571428,1.0,0,2
C1596,Frank,Hall,11-10-1979,MALE,Germany,Berlin,4,No,46,4,5,0,1,0,1,0,0,1,-0.553080623129135,0.6870888628228828,0.3,0.75,1,1
C1597,Rachel,Cox,12/28/1949,FEMALE,USA,Nevada,4,Yes,76,25,9,0,1,0,1,0,0,1,1.1761969895726945,0.6870888628228828,0.7285714285714284,0.75,0,2
C1598,Angela,Adams,6/23/1940,FEMALE,USA,Georgia,4,Yes,86,15,9,0,1,1,0,1,0,0,1.7526228604733038,0.6870888628228828,0.8714285714285712,0.75,0,2
C1599,Stephanie,Thompson,11/19/1980,FEMALE,USA,Virginia,5,Yes,45,50,9,0,1,0,1,0,0,1,-0.610723210219196,1.3946984022903213,0.2857142857142856,1.0,1,1
C1600,Jennifer,Rogers,2/13/1968,FEMALE,Belgium,Wallonia,5,No,58,52,1,0,1,1,0,0,0,1,0.1386304219515967,1.3946984022903213,0.4714285714285713,1.0,1,1
C1601,Tiffany,Parker,8/13/1996,FEMALE,Russia,Krasnodar Krai,3,No,29,21,7,0,1,1,0,0,0,1,-1.5330046036601714,-0.0205206766445556,0.0571428571428571,0.5,1,1
C1602,Harold,Turner,11-01-1986,MALE,USA,Nevada,4,No,39,25,9,0,1,0,1,0,0,1,-0.9565787327595616,0.6870888628228828,0.2,0.75,1,1
C1603,Hannah,Rogers,09-07-1962,FEMALE,UK,England,5,No,63,12,8,0,1,1,0,0,0,1,0.4268433574019015,1.3946984022903213,0.5428571428571429,1.0,1,1
C1604,Ronald,Kim,09-10-1949,MALE,USA,Texas,4,No,76,47,9,0,1,1,0,0,0,1,1.1761969895726945,0.6870888628228828,0.7285714285714284,0.75,0,2
C1605,Joshua,Collins,1/21/1999,MALE,UK,England,4,Yes,27,12,8,0,1,0,1,0,0,1,-1.6482897778402934,0.6870888628228828,0.0285714285714285,0.75,1,1
C1606,Zachary,Howard,3/20/1965,MALE,USA,Washington,1,Yes,61,53,9,0,1,1,0,1,0,0,0.3115581832217796,-1.435739755579433,0.5142857142857142,0.0,2,0
C1607,Emma,Hall,03-11-1963,FEMALE,USA,California,3,No,63,8,9,0,1,1,0,1,0,0,0.4268433574019015,-0.0205206766445556,0.5428571428571429,0.5,0,2
C1608,Heather,Pierce,11/14/1999,FEMALE,UK,England,4,Yes,26,12,8,0,1,1,0,0,0,1,-1.7059323649303544,0.6870888628228828,0.0142857142857142,0.75,1,1
C1609,Justin,Reed,10-02-1964,MALE,USA,California,2,No,61,8,9,0,1,0,1,0,0,1,0.3115581832217796,-0.7281302161119941,0.5142857142857142,0.25,2,0
C1610,Kenneth,White,3/23/1967,MALE,USA,California,3,No,59,8,9,0,1,0,1,0,0,1,0.1962730090416576,-0.0205206766445556,0.4857142857142857,0.5,0,1
C1611,Sarah,Bryant,09-02-1975,FEMALE,USA,Nevada,4,No,50,25,9,0,1,0,1,0,0,1,-0.322510274768891,0.6870888628228828,0.3571428571428571,0.75,1,1
C1612,Jason,Price,2/25/1990,MALE,USA,California,1,No,36,8,9,0,1,1,0,1,0,0,-1.1295064940297446,-1.435739755579433,0.157142857142857,0.0,2,0
C1613,Ryan,Griffin,01-08-1998,MALE,Denmark,Southern Denmark,2,Yes,28,45,3,0,1,1,0,1,0,0,-1.5906471907502324,-0.7281302161119941,0.0428571428571428,0.25,2,0
C1614,Julie,Williams,5/16/1968,FEMALE,USA,Utah,4,No,58,48,9,0,1,0,1,0,0,1,0.1386304219515967,0.6870888628228828,0.4714285714285713,0.75,1,1
C1615,Jason,Mitchell,08-01-1963,MALE,USA,Utah,5,No,62,48,9,0,1,1,0,1,0,0,0.3692007703118405,1.3946984022903213,0.5285714285714285,1.0,1,1
C1616,Aaron,Nelson,09-01-1991,MALE,UK,Wales,5,Yes,34,51,8,0,1,0,1,0,0,1,-1.2447916682098663,1.3946984022903213,0.1285714285714285,1.0,1,1
C1617,Michelle,Baker,10-09-1952,FEMALE,USA,California,3,No,73,8,9,0,1,1,0,0,0,1,1.0032692283025113,-0.0205206766445556,0.6857142857142857,0.5,0,2
C1618,Linda,Price,11/22/1962,FEMALE,USA,Washington,2,Yes,63,53,9,0,1,1,0,0,0,1,0.4268433574019015,-0.7281302161119941,0.5428571428571429,0.25,2,0
C1619,Jason,Baker,10/24/1952,MALE,Belgium,Wallonia,2,No,73,52,1,0,1,1,0,0,0,1,1.0032692283025113,-0.7281302161119941,0.6857142857142857,0.25,0,0
C1620,Jacob,Morales,05-07-1944,MALE,USA,California,1,Yes,82,8,9,0,1,1,0,0,0,1,1.52205251211306,-1.435739755579433,0.8142857142857143,0.0,0,0
C1621,Carl,Wood,6/15/1954,MALE,USA,Oregon,2,No,72,37,9,0,1,0,1,1,0,0,0.9456266412124504,-0.7281302161119941,0.6714285714285713,0.25,0,0
C1622,Angela,Taylor,02-01-1961,FEMALE,USA,Oregon,1,Yes,65,37,9,0,1,1,0,0,0,1,0.5421285315820235,-1.435739755579433,0.5714285714285714,0.0,2,0
C1623,Julia,Hall,01-12-1994,FEMALE,USA,Oregon,4,No,32,37,9,0,1,1,0,0,0,1,-1.3600768423899885,0.6870888628228828,0.0999999999999999,0.75,1,1
C1624,Jennifer,Stewart,01-04-1951,FEMALE,USA,California,4,Yes,75,8,9,0,1,1,0,0,0,1,1.1185544024826333,0.6870888628228828,0.7142857142857142,0.75,0,2
C1625,Harold,Wright,02-03-2000,MALE,Australia,Western Australia,4,No,26,54,0,0,1,1,0,1,0,0,-1.7059323649303544,0.6870888628228828,0.0142857142857142,0.75,1,1
C1626,Jennifer,Morales,2/24/1970,FEMALE,France,Provence,2,Yes,56,38,4,0,1,1,0,0,0,1,0.0233452477714747,-0.7281302161119941,0.4428571428571428,0.25,2,0
C1627,David,Bryant,8/14/1973,MALE,USA,California,1,No,52,8,9,0,1,0,1,0,0,1,-0.2072251005887691,-1.435739755579433,0.3857142857142857,0.0,2,0
C1628,Lumina,Co,10/13/1993,FEMALE,France,Normandy,4,Yes,32,28,4,1,0,1,0,0,0,1,-1.3600768423899885,0.6870888628228828,0.0999999999999999,0.75,1,1
C1629,Stephanie,Roberts,8/26/1956,FEMALE,USA,Utah,5,No,69,48,9,0,1,1,0,1,0,0,0.7726988799422674,1.3946984022903213,0.6285714285714286,1.0,0,2
C1630,Grandis,Co,05-06-1994,FEMALE,USA,Virginia,1,Yes,32,50,9,1,0,0,1,0,0,1,-1.3600768423899885,-1.435739755579433,0.0999999999999999,0.0,2,0
C1631,Joan,Patterson,03-12-1966,FEMALE,UK,Northern Ireland,5,No,60,31,8,0,1,1,0,0,0,1,0.2539155961317186,1.3946984022903213,0.4999999999999999,1.0,1,1
C1632,Victoria,Wright,07-12-1963,FEMALE,USA,California,3,Yes,62,8,9,0,1,0,1,1,0,0,0.3692007703118405,-0.0205206766445556,0.5285714285714285,0.5,0,2
C1633,Sara,Bennett,07-03-1977,FEMALE,Canada,Ontario,2,No,48,36,2,0,1,1,0,0,0,1,-0.437795448949013,-0.7281302161119941,0.3285714285714285,0.25,2,0
C1634,Sara,King,01-11-1944,FEMALE,USA,Georgia,2,No,82,15,9,0,1,0,1,0,0,1,1.52205251211306,-0.7281302161119941,0.8142857142857143,0.25,0,0
C1635,Lawrence,Moore,4/27/1948,MALE,France,Brittany,1,No,78,6,4,0,1,1,0,0,0,1,1.291482163752816,-1.435739755579433,0.7571428571428571,0.0,0,0
C1636,Zynex,Co,01-10-1987,FEMALE,USA,Arizona,5,Yes,39,1,9,1,0,1,0,0,0,1,-0.9565787327595616,1.3946984022903213,0.2,1.0,1,1
C1637,Jacob,Cook,02-11-1969,MALE,Mexico,Nuevo Leon,5,No,57,33,6,0,1,1,0,1,0,0,0.0809878348615357,1.3946984022903213,0.4571428571428571,1.0,1,1
C1638,Cynthia,Peterson,12/14/1978,FEMALE,France,Occitanie,1,Yes,47,34,4,0,1,0,1,1,0,0,-0.495438036039074,-1.435739755579433,0.3142857142857142,0.0,2,0
C1639,Ronald,Smith,9/26/1943,MALE,USA,Colorado,1,No,82,11,9,0,1,1,0,0,0,1,1.52205251211306,-1.435739755579433,0.8142857142857143,0.0,0,0
C1640,Helen,Adams,11-04-1966,FEMALE,USA,California,1,Yes,59,8,9,0,1,1,0,0,0,1,0.1962730090416576,-1.435739755579433,0.4857142857142857,0.0,2,0
C1641,Charles,Phillips,2/14/1972,MALE,USA,Utah,1,No,54,48,9,0,1,1,0,1,0,0,-0.0919399264086471,-1.435739755579433,0.4142857142857142,0.0,2,0
C1642,Maria,Adams,7/20/1981,FEMALE,Canada,British Columbia,5,No,44,5,2,0,1,1,0,0,0,1,-0.6683657973092569,1.3946984022903213,0.2714285714285714,1.0,1,1
C1643,Carl,Rogers,01-09-1978,MALE,France,Ile-de-France,4,No,48,18,4,0,1,1,0,1,0,0,-0.437795448949013,0.6870888628228828,0.3285714285714285,0.75,1,1
C1644,Megan,Freeman,6/22/1944,FEMALE,USA,California,1,No,82,8,9,0,1,1,0,0,1,0,1.52205251211306,-1.435739755579433,0.8142857142857143,0.0,0,0
C1645,Shirley,Chavez,02-08-1995,FEMALE,Australia,New South Wales,1,No,31,26,0,0,1,0,1,0,0,1,-1.4177194294800497,-1.435739755579433,0.0857142857142856,0.0,2,0
C1646,Billy,Patterson,06-10-1998,MALE,USA,Washington,4,Yes,28,53,9,0,1,0,1,1,0,0,-1.5906471907502324,0.6870888628228828,0.0428571428571428,0.75,1,1
C1647,Paul,Stone,11/25/1945,MALE,USA,Ohio,4,Yes,80,35,9,0,1,1,0,1,0,0,1.406767337932938,0.6870888628228828,0.7857142857142856,0.75,0,2
C1648,Julia,Wood,9/21/1949,FEMALE,Australia,New South Wales,3,No,76,26,0,0,1,1,0,0,0,1,1.1761969895726945,-0.0205206766445556,0.7285714285714284,0.5,0,2
C1649,Melissa,Price,03-02-1982,FEMALE,USA,Oregon,4,Yes,44,37,9,0,1,1,0,1,0,0,-0.6683657973092569,0.6870888628228828,0.2714285714285714,0.75,1,1
C1650,Edward,Griffin,04-01-1969,MALE,USA,Washington,2,No,57,53,9,0,1,0,1,0,0,1,0.0809878348615357,-0.7281302161119941,0.4571428571428571,0.25,2,0
C1651,Ryan,Bell,11/19/1945,MALE,USA,California,4,No,80,8,9,0,1,0,1,0,0,1,1.406767337932938,0.6870888628228828,0.7857142857142856,0.75,0,2
C1652,Paul,Weaver,1/15/1964,MALE,USA,Nevada,4,Yes,62,25,9,0,1,0,1,0,1,0,0.3692007703118405,0.6870888628228828,0.5285714285714285,0.75,0,2
C1653,Sara,White,08-02-1974,FEMALE,USA,Colorado,4,Yes,51,11,9,0,1,0,1,0,0,1,-0.26486768767883,0.6870888628228828,0.3714285714285714,0.75,1,1
C1654,Judith,Brooks,04-05-1968,FEMALE,USA,California,1,No,58,8,9,0,1,1,0,0,0,1,0.1386304219515967,-1.435739755579433,0.4714285714285713,0.0,2,0
C1655,Sara,Cox,5/16/1965,FEMALE,USA,Texas,2,No,61,47,9,0,1,0,1,0,0,1,0.3115581832217796,-0.7281302161119941,0.5142857142857142,0.25,2,0
C1656,Jacob,Baker,05-05-1991,MALE,Belgium,Wallonia,4,Yes,35,52,1,0,1,0,1,0,0,1,-1.1871490811198055,0.6870888628228828,0.1428571428571428,0.75,1,1
C1657,Donald,Kim,5/19/1958,MALE,USA,California,2,No,68,8,9,0,1,1,0,0,0,1,0.7150562928522064,-0.7281302161119941,0.6142857142857143,0.25,0,0
C1658,Ronald,Patterson,08-07-1970,MALE,USA,California,5,No,55,8,9,0,1,1,0,1,0,0,-0.0342973393185862,1.3946984022903213,0.4285714285714285,1.0,1,1
C1659,Joshua,Thompson,09-05-1946,MALE,Denmark,Zealand,4,No,79,56,3,0,1,1,0,0,0,1,1.349124750842877,0.6870888628228828,0.7714285714285714,0.75,0,2
C1660,Henry,Richardson,4/27/1940,MALE,USA,Nevada,4,Yes,86,25,9,0,1,1,0,0,0,1,1.7526228604733038,0.6870888628228828,0.8714285714285712,0.75,0,2
C1661,Ronald,Cox,8/20/1975,MALE,USA,Washington,4,No,50,53,9,0,1,1,0,1,0,0,-0.322510274768891,0.6870888628228828,0.3571428571428571,0.75,1,1
C1662,Gary,Montgomery,5/16/1967,MALE,Russia,Tatarstan,4,No,59,46,7,0,1,1,0,0,0,1,0.1962730090416576,0.6870888628228828,0.4857142857142857,0.75,1,1
C1663,Joshua,Garcia,5/13/1977,MALE,USA,Colorado,3,No,49,11,9,0,1,0,1,1,0,0,-0.380152861858952,-0.0205206766445556,0.3428571428571428,0.5,1,1
C1664,Judith,Hayes,7/25/1969,FEMALE,France,Occitanie,5,No,56,34,4,0,1,0,1,1,0,0,0.0233452477714747,1.3946984022903213,0.4428571428571428,1.0,1,1
C1665,Harold,Bell,12/16/1995,MALE,USA,Arizona,5,No,30,1,9,0,1,1,0,0,0,1,-1.4753620165701105,1.3946984022903213,0.0714285714285714,1.0,1,1
C1666,Brenda,Edwards,09-08-1962,FEMALE,USA,Ohio,2,No,63,35,9,0,1,1,0,0,0,1,0.4268433574019015,-0.7281302161119941,0.5428571428571429,0.25,2,0
C1667,Stephanie,Cook,11/14/1967,FEMALE,USA,California,4,No,58,8,9,0,1,0,1,1,0,0,0.1386304219515967,0.6870888628228828,0.4714285714285713,0.75,1,1
C1668,Scott,Green,11-12-1957,MALE,Australia,Victoria,5,No,68,49,0,0,1,1,0,0,0,1,0.7150562928522064,1.3946984022903213,0.6142857142857143,1.0,0,2
C1669,Steven,Collins,04-07-1960,MALE,Canada,Alberta,3,Yes,66,0,2,0,1,0,1,1,0,0,0.5997711186720844,-0.0205206766445556,0.5857142857142856,0.5,0,2
C1670,Angela,Watson,12-09-1970,FEMALE,USA,Colorado,3,Yes,55,11,9,0,1,1,0,0,0,1,-0.0342973393185862,-0.0205206766445556,0.4285714285714285,0.5,1,1
C1671,Ashley,Howard,9/13/1948,FEMALE,USA,California,3,No,77,8,9,0,1,1,0,1,0,0,1.2338395766627552,-0.0205206766445556,0.7428571428571427,0.5,0,2
C1672,Jacqueline,Morales,04-09-1974,FEMALE,USA,Nevada,4,No,52,25,9,0,1,0,1,0,0,1,-0.2072251005887691,0.6870888628228828,0.3857142857142857,0.75,1,1
C1673,Katherine,Martin,03-04-1992,FEMALE,USA,Washington,1,Yes,34,53,9,0,1,1,0,0,0,1,-1.2447916682098663,-1.435739755579433,0.1285714285714285,0.0,2,0
C1674,Emily,Jackson,12/22/1941,FEMALE,USA,California,5,Yes,84,8,9,0,1,1,0,0,0,1,1.637337686293182,1.3946984022903213,0.8428571428571427,1.0,0,2
C1675,Emma,Reyes,04-08-1985,FEMALE,Canada,Alberta,5,No,41,0,2,0,1,0,1,0,0,1,-0.8412935585794398,1.3946984022903213,0.2285714285714286,1.0,1,1
C1676,Amy,Allen,9/19/1999,FEMALE,USA,Washington,2,No,26,53,9,0,1,1,0,0,0,1,-1.7059323649303544,-0.7281302161119941,0.0142857142857142,0.25,2,0
C1677,Kevin,Thomas,12/20/1964,MALE,USA,Texas,1,Yes,61,47,9,0,1,1,0,0,0,1,0.3115581832217796,-1.435739755579433,0.5142857142857142,0.0,2,0
C1678,Gary,Sanders,03-06-1961,MALE,USA,California,1,Yes,65,8,9,0,1,1,0,1,0,0,0.5421285315820235,-1.435739755579433,0.5714285714285714,0.0,2,0
C1679,Christina,Nelson,2/28/1986,FEMALE,USA,Nevada,4,No,40,25,9,0,1,0,1,0,0,1,-0.8989361456695008,0.6870888628228828,0.2142857142857142,0.75,1,1
C1680,Danielle,Howard,9/25/1999,FEMALE,USA,California,4,No,26,8,9,0,1,0,1,1,0,0,-1.7059323649303544,0.6870888628228828,0.0142857142857142,0.75,1,1
C1681,Carl,Alexander,7/27/1961,MALE,USA,Oregon,3,Yes,64,37,9,0,1,1,0,0,1,0,0.4844859444919625,-0.0205206766445556,0.5571428571428572,0.5,0,2
C1682,Amanda,Brooks,04-11-1987,FEMALE,USA,Nevada,2,No,39,25,9,0,1,1,0,0,0,1,-0.9565787327595616,-0.7281302161119941,0.2,0.25,2,0
C1683,Amber,Patterson,11/19/1999,FEMALE,USA,Oregon,1,No,26,37,9,0,1,0,1,0,1,0,-1.7059323649303544,-1.435739755579433,0.0142857142857142,0.0,2,0
C1684,Grace,Cooper,07-01-1977,FEMALE,USA,Colorado,4,No,48,11,9,0,1,0,1,0,0,1,-0.437795448949013,0.6870888628228828,0.3285714285714285,0.75,1,1
C1685,Kathleen,Parker,5/16/1977,FEMALE,USA,California,5,No,49,8,9,0,1,1,0,1,0,0,-0.380152861858952,1.3946984022903213,0.3428571428571428,1.0,1,1
C1686,David,Howard,1/25/1977,MALE,USA,California,2,Yes,49,8,9,0,1,0,1,1,0,0,-0.380152861858952,-0.7281302161119941,0.3428571428571428,0.25,2,0
C1687,Eric,Anderson,5/15/1967,MALE,USA,California,4,Yes,59,8,9,0,1,1,0,0,0,1,0.1962730090416576,0.6870888628228828,0.4857142857142857,0.75,1,1
C1688,Amanda,Flores,4/28/1996,FEMALE,USA,Oregon,5,No,30,37,9,0,1,1,0,0,1,0,-1.4753620165701105,1.3946984022903213,0.0714285714285714,1.0,1,1
C1689,Virginia,King,1/26/1985,FEMALE,USA,Oregon,1,Yes,41,37,9,0,1,0,1,0,1,0,-0.8412935585794398,-1.435739755579433,0.2285714285714286,0.0,2,0
C1690,Terry,Martin,8/18/1951,MALE,Denmark,North Denmark,2,Yes,74,29,3,0,1,1,0,1,0,0,1.0609118153925725,-0.7281302161119941,0.7,0.25,0,0
C1691,Robert,Reed,3/25/1946,MALE,USA,Arizona,5,No,80,1,9,0,1,1,0,0,0,1,1.406767337932938,1.3946984022903213,0.7857142857142856,1.0,0,2
C1692,Joseph,Patterson,03-08-1991,MALE,Canada,Ontario,5,Yes,35,36,2,0,1,1,0,1,0,0,-1.1871490811198055,1.3946984022903213,0.1428571428571428,1.0,1,1
C1693,Donald,Turner,11/20/1990,MALE,Belgium,Flanders,1,No,35,13,1,0,1,1,0,0,0,1,-1.1871490811198055,-1.435739755579433,0.1428571428571428,0.0,2,0
C1694,Gloria,Foster,7/18/1957,FEMALE,USA,Virginia,5,No,68,50,9,0,1,1,0,1,0,0,0.7150562928522064,1.3946984022903213,0.6142857142857143,1.0,0,2
C1695,Tiffany,Peterson,12/13/1955,FEMALE,Belgium,Flanders,5,No,70,13,1,0,1,1,0,0,0,1,0.8303414670323284,1.3946984022903213,0.6428571428571428,1.0,0,2
C1696,Emily,Jones,2/20/1987,FEMALE,USA,Florida,1,No,39,14,9,0,1,1,0,0,0,1,-0.9565787327595616,-1.435739755579433,0.2,0.0,2,0
C1697,Maria,Brown,08-07-1980,FEMALE,Belgium,Brussels,2,No,45,7,1,0,1,1,0,0,1,0,-0.610723210219196,-0.7281302161119941,0.2857142857142856,0.25,2,0
C1698,Zachary,Stone,12-05-1950,MALE,UK,Northern Ireland,4,Yes,75,31,8,0,1,1,0,0,0,1,1.1185544024826333,0.6870888628228828,0.7142857142857142,0.75,0,2
C1699,Peter,Phillips,7/15/1969,MALE,Australia,Western Australia,3,Yes,56,54,0,0,1,1,0,1,0,0,0.0233452477714747,-0.0205206766445556,0.4428571428571428,0.5,0,1
C1700,Nicholas,Young,11-04-1943,MALE,USA,Nevada,3,No,82,25,9,0,1,1,0,0,0,1,1.52205251211306,-0.0205206766445556,0.8142857142857143,0.5,0,2
C1701,Karen,Montgomery,6/27/1982,FEMALE,USA,Arizona,1,No,44,1,9,0,1,1,0,0,0,1,-0.6683657973092569,-1.435739755579433,0.2714285714285714,0.0,2,0
C1702,Frank,Alexander,01-04-1990,MALE,USA,Washington,5,Yes,36,53,9,0,1,0,1,0,0,1,-1.1295064940297446,1.3946984022903213,0.157142857142857,1.0,1,1
C1703,Gerald,Cox,8/13/1999,MALE,USA,Texas,4,No,26,47,9,0,1,0,1,1,0,0,-1.7059323649303544,0.6870888628228828,0.0142857142857142,0.75,1,1
C1704,Susan,Flores,2/15/1963,FEMALE,Denmark,Capital Region,4,No,63,9,3,0,1,1,0,1,0,0,0.4268433574019015,0.6870888628228828,0.5428571428571429,0.75,0,2
C1705,Kenneth,Howard,11/23/1979,MALE,USA,Virginia,3,Yes,46,50,9,0,1,0,1,0,0,1,-0.553080623129135,-0.0205206766445556,0.3,0.5,1,1
C1706,Matthew,Jordan,5/13/1976,MALE,USA,California,3,Yes,50,8,9,0,1,1,0,0,0,1,-0.322510274768891,-0.0205206766445556,0.3571428571428571,0.5,1,1
C1707,Adam,Allen,9/19/1973,MALE,USA,Georgia,1,Yes,52,15,9,0,1,1,0,0,0,1,-0.2072251005887691,-1.435739755579433,0.3857142857142857,0.0,2,0
C1708,Andrea,Wilson,08-06-1986,FEMALE,Germany,Hesse,1,Yes,39,17,5,0,1,1,0,1,0,0,-0.9565787327595616,-1.435739755579433,0.2,0.0,2,0
C1709,Danielle,Cox,08-09-1946,FEMALE,USA,Arizona,3,No,79,1,9,0,1,0,1,1,0,0,1.349124750842877,-0.0205206766445556,0.7714285714285714,0.5,0,2
